chr snpid bp cM male_cM female_cM
14 WU_10.2_14_151874497 139846122 124.2355 112.005 136.466
14 ASGA0105517 139937860 124.5135 112.325 136.702
14 WU_10.2_14_152135829 140303052 124.6065 112.459 136.754
14 MARC0013297 140345970 124.618 112.467 136.769
14 MARC0073430 140347273 124.618 112.467 136.769
14 ALGA0083365 140503960 124.655 112.519 136.791
14 WU_10.2_14_152402524 140546083 124.655 112.519 136.791
14 M1GA0020072 140569665 124.655 112.519 136.791
14 M1GA0020074 140598974 124.659 112.519 136.799
14 MARC0028756 140612004 124.659 112.519 136.799
14 MARC0090132 140652789 124.675 112.536 136.814
14 MARC0090806 140698176 124.696 112.554 136.838
14 WU_10.2_14_152721334 140748522 124.705 112.572 136.838
14 M1GA0020100 140755263 124.705 112.572 136.838
14 ALGA0083382 140775359 124.705 112.572 136.838
14 INRA0048613 140796518 124.709 112.572 136.846
14 WU_10.2_14_152836609 140863488 124.7135 112.581 136.846
14 M1GA0020121 140916098 124.803 112.658 136.948
14 ASGA0068286 140947084 124.803 112.658 136.948
14 WU_10.2_14_153087234 141124950 124.803 112.658 136.948
14 WU_10.2_14_153092095 141129811 124.803 112.658 136.948
14 WU_10.2_14_153100855 141138570 124.803 112.658 136.948
14 INRA0048622 141151934 124.803 112.658 136.948
14 M1GA0020149 141173643 124.803 112.658 136.948
14 MARC0033858 141191697 124.803 112.658 136.948
14 ASGA0068302 141232780 124.803 112.658 136.948
14 H3GA0043620 141279745 124.8135 112.669 136.958
14 ASGA0068308 141309602 124.819 112.669 136.969
14 WU_10.2_14_153793003 141331763 124.819 112.669 136.969
14 WU_10.2_14_153836231 141357898 124.8245 112.68 136.969
14 H3GA0043632 141374711 124.8245 112.68 136.969
14 M1GA0020167 141395576 124.8245 112.68 136.969
14 WU_10.2_14_153737173 141403924 124.8245 112.68 136.969
14 ASGA0068311 141410475 124.844 112.706 136.982
14 WU_10.2_14_153621930 141440085 124.844 112.706 136.982
14 WU_10.2_14_153640798 141458955 124.844 112.706 136.982
14 WU_10.2_14_153806388 141484327 124.844 112.706 136.982
14 WU_10.2_14_153806125 141484590 124.844 112.706 136.982
14 WU_10.2_14_153454495 141666929 124.844 112.706 136.982
14 SIRI0000194 141690183 124.844 112.706 136.982
14 WU_10.2_14_153506593 141719266 124.844 112.706 136.982
15 ALGA0112929 83364 0 0 0
15 WU_10.2_15_157448337 118375 0.165 0.33 0
15 ALGA0104642 136661 0.165 0.33 0
15 DRGA0015684 148461 0.189 0.378 0
15 WU_10.2_15_157396364 166184 0.189 0.378 0
15 WU_10.2_15_157383527 179012 0.4645 0.811 0.118
15 WU_10.2_15_157359567 204081 0.4905 0.846 0.135
15 MARC0068367 234102 0.704 1.24 0.168
15 WU_10.2_15_157264160 241263 0.704 1.24 0.168
15 WU_10.2_15_157276331 253415 0.871 1.567 0.175
15 ASGA0071826 276046 1.0035 1.82 0.187
15 ALGA0088478 295580 1.007 1.827 0.187
15 WU_10.2_15_156931014 678019 1.197 2.14 0.254
15 ASGA0071803 702591 1.197 2.14 0.254
15 WU_10.2_15_156982497 711684 1.2065 2.159 0.254
15 WU_10.2_15_156988942 718130 1.2065 2.159 0.254
15 DIAS0002372 734493 1.316 2.367 0.265
15 ALGA0088446 769750 1.319 2.373 0.265
15 ALGA0088449 833216 1.4865 2.665 0.308
15 WU_10.2_15_157117554 847954 1.5285 2.743 0.314
15 WU_10.2_15_157138577 868196 1.6005 2.872 0.329
15 MARC0029481 887468 1.606 2.877 0.335
15 ASGA0084546 953829 1.611 2.887 0.335
15 ASGA0094798 965965 1.616 2.892 0.34
15 WU_10.2_15_2442 968138 1.621 2.902 0.34
15 WU_10.2_15_309 969963 1.621 2.902 0.34
15 WU_10.2_15_104064 970972 1.626 2.907 0.345
15 WU_10.2_15_132979 1006068 1.6485 2.947 0.35
15 WU_10.2_15_152095 1025172 1.6535 2.952 0.355
15 ALGA0113147 1044476 1.7475 3.134 0.361
15 ALGA0083738 1091163 1.755 3.149 0.361
15 WU_10.2_15_279921 1111532 1.755 3.149 0.361
15 ALGA0083743 1151527 1.7575 3.154 0.361
15 WU_10.2_15_306795 1194748 1.7825 3.199 0.366
15 MARC0023254 1216952 1.7825 3.199 0.366
15 ALGA0083771 1239786 1.81 3.254 0.366
15 WU_10.2_15_379190 1244172 1.8425 3.319 0.366
15 ASGA0068533 1282267 1.845 3.324 0.366
15 ALGA0083755 1303186 1.85 3.334 0.366
15 WU_10.2_15_463245 1327172 1.8575 3.344 0.371
15 ALGA0083763 1351022 1.86 3.344 0.376
15 ASGA0068541 1373551 1.9455 3.489 0.402
15 ASGA0068564 1441277 1.971 3.504 0.438
15 MARC0083157 1480956 1.9735 3.509 0.438
15 ASGA0068547 1497641 1.9835 3.529 0.438
15 ASGA0068554 1528658 1.9835 3.529 0.438
15 ALGA0083782 1541984 1.9835 3.529 0.438
15 ALGA0083786 1558350 1.9835 3.529 0.438
15 ASGA0068559 1573233 1.9835 3.529 0.438
15 WU_10.2_15_853404 1573988 2.1055 3.743 0.468
15 WU_10.2_15_648270 1591433 2.1055 3.743 0.468
15 WU_10.2_15_629317 1610385 2.1055 3.743 0.468
15 WU_10.2_15_615278 1624420 2.1055 3.743 0.468
15 ALGA0083796 1624906 2.1105 3.753 0.468
15 SIRI0001081 1657293 2.138 3.797 0.479
15 SIRI0001080 1657522 2.1755 3.857 0.494
15 WU_10.2_15_933916 1679179 2.612 4.634 0.59
15 WU_10.2_15_911431 1701577 2.612 4.634 0.59
15 ASGA0068580 1738783 2.707 4.788 0.626
15 WU_10.2_15_1074205 1796792 2.7095 4.788 0.631
15 ALGA0083838 1842735 2.74 4.849 0.631
15 ASGA0068589 1860211 2.742 4.853 0.631
15 MARC0044113 1875318 2.793 4.941 0.645
15 ALGA0105523 1885250 2.899 5.13 0.668
15 ASGA0068595 1902168 2.9035 5.139 0.668
15 ALGA0083855 1915791 3.1875 5.675 0.7
15 WU_10.2_15_1223933 1945846 3.3945 6.03 0.759
15 WU_10.2_15_1255171 1977062 3.4235 6.079 0.768
15 ALGA0122407 2009816 3.5125 6.248 0.777
15 ALGA0105714 2010138 3.517 6.257 0.777
15 MARC0004393 2081080 3.5215 6.266 0.777
15 ALGA0124524 2082187 3.5215 6.266 0.777
15 WU_10.2_15_1388517 2109653 4.1195 7.318 0.921
15 ALGA0123434 2164259 4.3305 7.686 0.975
15 WU_10.2_15_1461279 2181759 4.357 7.739 0.975
15 WU_10.2_15_1495126 2215605 4.379 7.783 0.975
15 WU_10.2_15_1623641 2216054 4.379 7.783 0.975
15 ASGA0083570 2221646 4.381 7.787 0.975
15 ALGA0119525 2223672 4.3835 7.792 0.975
15 WU_10.2_15_1691791 2284154 4.458 7.928 0.988
15 ALGA0083683 2312748 4.458 7.928 0.988
15 WU_10.2_15_1736773 2329137 4.465 7.937 0.993
15 WU_10.2_15_1866637 2366579 4.5365 8.063 1.01
15 WU_10.2_15_1843856 2428433 4.8025 8.556 1.049
15 WU_10.2_15_1897543 2457047 4.8025 8.556 1.049
15 DRGA0014893 2493836 4.901 8.709 1.093
15 ALGA0083686 2503728 4.9445 8.796 1.093
15 ALGA0083701 2514095 4.9525 8.804 1.101
15 ASGA0068496 2543626 4.9525 8.804 1.101
15 ALGA0083696 2577706 4.9545 8.804 1.105
15 ASGA0068498 2599975 4.9545 8.804 1.105
15 WU_10.2_15_2050534 2618358 4.9545 8.804 1.105
15 ALGA0083708 2636979 4.9635 8.804 1.123
15 ASGA0068501 2653447 5.013 8.882 1.144
15 ALGA0083714 2666885 5.0375 8.926 1.149
15 ASGA0068511 2704507 5.2495 9.264 1.235
15 15_2154617 2722685 5.273 9.303 1.243
15 H3GA0043731 2743894 5.344 9.406 1.282
15 ALGA0083736 2746638 5.344 9.406 1.282
15 WU_10.2_15_2345344 2801337 5.4275 9.531 1.324
15 WU_10.2_15_2431260 2942998 5.4965 9.656 1.337
15 ASGA0103564 2951904 5.4985 9.66 1.337
15 WU_10.2_15_2482482 2997940 5.6165 9.854 1.379
15 WU_10.2_15_2556431 3015155 5.6165 9.854 1.379
15 WU_10.2_15_2562781 3021505 5.621 9.863 1.379
15 WU_10.2_15_2589727 3049633 5.784 10.117 1.451
15 ASGA0092166 3073534 5.8995 10.323 1.476
15 MARC0042106 3073986 5.9275 10.375 1.48
15 WU_10.2_15_2628130 3088032 5.951 10.405 1.497
15 DRGA0017539 3102678 5.953 10.409 1.497
15 ASGA0094809 3177546 6.5505 11.482 1.619
15 CASI0009038 3189760 6.5545 11.486 1.623
15 MARC0086901 3204205 6.5845 11.52 1.649
15 ASGA0099100 3208307 6.587 11.525 1.649
15 ALGA0115976 3258523 6.6225 11.58 1.665
15 ALGA0113899 3295375 6.653 11.611 1.695
15 ALGA0106090 3303679 6.657 11.615 1.699
15 WU_10.2_15_2867795 3332599 6.725 11.722 1.728
15 WU_10.2_15_2936935 3373765 6.795 11.812 1.778
15 ALGA0120207 3392015 6.825 11.834 1.816
15 MARC0051886 3401591 7.028 12.053 2.003
15 ASGA0098801 3414151 7.028 12.053 2.003
15 MARC0029924 3427345 7.0345 12.053 2.016
15 ALGA0102725 3454090 7.0345 12.053 2.016
15 ALGA0083401 3519715 7.0365 12.057 2.016
15 WU_10.2_15_3120509 3525293 7.0385 12.061 2.016
15 H3GA0043639 3581007 7.066 12.07 2.062
15 H3GA0043638 3642387 7.1375 12.113 2.162
15 WU_10.2_15_3263130 3664010 7.1455 12.113 2.178
15 ASGA0068328 3695239 7.1455 12.113 2.178
15 MARC0020666 3777656 7.1515 12.121 2.182
15 ASGA0068330 3804558 7.2325 12.258 2.207
15 MARC0010644 3846933 7.252 12.288 2.216
15 ALGA0083422 3855785 7.2565 12.297 2.216
15 WU_10.2_15_3503213 3960225 7.2565 12.297 2.216
15 ASGA0068333 3995081 7.263 12.306 2.22
15 ALGA0083427 3999081 7.263 12.306 2.22
15 ASGA0068334 4053898 7.288 12.344 2.232
15 DBMA0000116 4177139 7.292 12.348 2.236
15 ALGA0119257 4177321 7.292 12.348 2.236
15 ASGA0068338 4208999 7.292 12.348 2.236
15 WU_10.2_15_3894790 4243275 7.3285 12.4 2.257
15 ALGA0083437 4262913 7.3435 12.417 2.27
15 ASGA0068343 4287968 7.3435 12.417 2.27
15 H3GA0043643 4312515 7.3435 12.417 2.27
15 ASGA0068346 4335626 7.3515 12.425 2.278
15 WU_10.2_15_4002848 4352114 7.354 12.43 2.278
15 WU_10.2_15_4036918 4386381 7.358 12.438 2.278
15 ALGA0083443 4411460 7.362 12.438 2.286
15 15_4077435 4426858 7.392 12.481 2.303
15 MARC0034611 4479040 7.394 12.481 2.307
15 H3GA0043650 4507522 7.396 12.481 2.311
15 ALGA0083456 4531459 7.396 12.481 2.311
15 MARC0083940 4547628 7.4045 12.485 2.324
15 WU_10.2_15_4218951 4568348 7.447 12.558 2.336
15 ALGA0103648 4585655 7.5 12.627 2.373
15 ALGA0124250 4589288 7.54 12.686 2.394
15 WU_10.2_15_4264024 4613400 7.5655 12.733 2.398
15 MARC0114599 4638311 7.5765 12.751 2.402
15 WU_10.2_15_4304299 4653604 7.5785 12.751 2.406
15 MARC0034196 4669336 7.5785 12.751 2.406
15 ALGA0083464 4701367 7.6105 12.815 2.406
15 MARC0086633 4726167 7.668 12.926 2.41
15 ALGA0083468 4768878 7.9745 13.472 2.477
15 DRGA0014794 4781569 8.081 13.665 2.497
15 H3GA0043656 4818140 8.166 13.827 2.505
15 ALGA0083473 4841509 8.171 13.832 2.51
15 ASGA0068378 4877567 8.2105 13.911 2.51
15 WU_10.2_15_4563074 4892882 8.357 14.172 2.542
15 ALGA0083485 4901619 8.4215 14.272 2.571
15 WU_10.2_15_4610968 4940905 8.8105 14.968 2.653
15 ALGA0083477 4960376 9.0245 15.384 2.665
15 WU_10.2_15_4644322 4974199 9.039 15.409 2.669
15 MARC0080129 4992866 9.0915 15.497 2.686
15 WU_10.2_15_4682348 5012111 9.183 15.664 2.702
15 MARC0057733 5048177 9.2565 15.799 2.714
15 ASGA0068385 5088710 9.2625 15.811 2.714
15 H3GA0043664 5104393 9.2875 15.857 2.718
15 WU_10.2_15_5055047 5128429 9.3275 15.933 2.722
15 DRGA0014803 5145859 9.3335 15.945 2.722
15 ALGA0083486 5176975 9.3565 15.991 2.722
15 WU_10.2_15_4797702 5186297 9.373 16.02 2.726
15 WU_10.2_15_4998076 5242572 9.3775 16.029 2.726
15 ALGA0083495 5268803 9.3795 16.033 2.726
15 ASGA0068387 5279108 9.3965 16.046 2.747
15 WU_10.2_15_5316682 5331302 9.3985 16.05 2.747
15 WU_10.2_15_5260749 5336086 9.3985 16.05 2.747
15 MARC0000464 5356285 9.419 16.087 2.751
15 ALGA0083498 5410072 9.4235 16.092 2.755
15 WU_10.2_15_5169610 5433263 9.444 16.129 2.759
15 WU_10.2_15_5162209 5440655 9.5315 16.272 2.791
15 WU_10.2_15_5406239 5490091 9.565 16.326 2.804
15 WU_10.2_15_5431351 5514782 9.567 16.33 2.804
15 WU_10.2_15_5457067 5540496 9.5795 16.351 2.808
15 MARC0039855 5563930 9.586 16.36 2.812
15 WU_10.2_15_5554722 5606282 9.6215 16.427 2.816
15 WU_10.2_15_5477629 5634138 9.6215 16.427 2.816
15 WU_10.2_15_5784589 5655478 9.648 16.464 2.832
15 WU_10.2_15_5503881 5660063 9.648 16.464 2.832
15 WU_10.2_15_5644070 5677168 9.7255 16.59 2.861
15 WU_10.2_15_5652183 5684881 9.7255 16.59 2.861
15 WU_10.2_15_5679399 5704692 9.7545 16.628 2.881
15 WU_10.2_15_5704229 5752976 9.7835 16.682 2.885
15 WU_10.2_15_5732901 5788467 9.8245 16.732 2.917
15 WU_10.2_15_5852084 5804711 9.833 16.745 2.921
15 ALGA0083510 5809151 9.875 16.816 2.934
15 WU_10.2_15_5909739 5861613 10.1835 17.312 3.055
15 ALGA0083515 5888021 10.1835 17.312 3.055
15 WU_10.2_15_6125863 5938744 10.19 17.325 3.055
15 CASI0004920 5980909 10.2025 17.338 3.067
15 WU_10.2_15_6238569 6015717 10.3445 17.581 3.108
15 WU_10.2_15_6188205 6022153 10.363 17.606 3.12
15 WU_10.2_15_6271624 6048742 10.506 17.807 3.205
15 ASGA0091452 6048756 10.5185 17.832 3.205
15 WU_10.2_15_6329982 6107068 10.7855 18.236 3.335
15 WU_10.2_15_6346390 6123475 10.7935 18.248 3.339
15 WU_10.2_15_6387961 6141791 10.8065 18.257 3.356
15 WU_10.2_15_6613150 6173523 10.8065 18.257 3.356
15 WU_10.2_15_6524968 6230694 10.8105 18.261 3.36
15 MARC0021707 6253250 10.8165 18.261 3.372
15 WU_10.2_15_6477936 6278249 10.8535 18.319 3.388
15 WU_10.2_15_6468573 6287509 10.8535 18.319 3.388
15 WU_10.2_15_6539061 6303584 10.8535 18.319 3.388
15 15_6570211 6334141 10.8555 18.323 3.388
15 WU_10.2_15_6895264 6354665 10.8555 18.323 3.388
15 DRGA0014820 6369457 10.884 18.356 3.412
15 WU_10.2_15_6748365 6384510 10.9065 18.393 3.42
15 MARC0032995 6411311 10.931 18.422 3.44
15 H3GA0043672 6434389 10.931 18.422 3.44
15 WU_10.2_15_6817562 6453282 10.9475 18.438 3.457
15 ALGA0083523 6554773 10.96 18.451 3.469
15 ALGA0083522 6572306 10.976 18.467 3.485
15 WU_10.2_15_7078670 6677840 11.048 18.567 3.529
15 ALGA0109878 6755255 11.0725 18.6 3.545
15 INRA0048706 6807602 11.081 18.608 3.554
15 WU_10.2_15_7240308 6840614 11.1075 18.645 3.57
15 ASGA0068397 6903357 11.1155 18.661 3.57
15 WU_10.2_15_7350786 6951098 11.1155 18.661 3.57
15 WU_10.2_15_7374607 6974917 11.132 18.686 3.578
15 ASGA0068402 6990068 11.146 18.71 3.582
15 ALGA0083534 7016345 11.2725 18.866 3.679
15 MARC0030689 7035852 11.2725 18.866 3.679
15 ALGA0083538 7060134 11.2725 18.866 3.679
15 H3GA0043677 7088722 11.2785 18.866 3.691
15 INRA0048712 7118760 11.2805 18.87 3.691
15 ASGA0068413 7169723 11.2985 18.898 3.699
15 WU_10.2_15_7602127 7193685 11.2985 18.898 3.699
15 DRGA0014823 7215483 11.2985 18.898 3.699
15 ALGA0083548 7306117 11.3045 18.898 3.711
15 WU_10.2_15_7743275 7338010 11.333 18.951 3.715
15 ALGA0083564 7351239 11.347 18.971 3.723
15 DRGA0014831 7407292 11.5115 19.191 3.832
15 ASGA0104697 7424079 11.5135 19.191 3.836
15 ALGA0083557 7447872 11.528 19.22 3.836
15 WU_10.2_15_7834504 7458910 11.774 19.623 3.925
15 MARC0093279 7532085 11.9935 19.99 3.997
15 MARC0033141 7578102 11.9975 19.994 4.001
15 MARC0109358 7601739 12.01 20.007 4.013
15 ALGA0100911 7623744 12.044 20.047 4.041
15 ALGA0107648 7649263 12.066 20.063 4.069
15 ALGA0103594 7656967 12.0965 20.1 4.093
15 WU_10.2_15_8203810 7720830 12.1575 20.173 4.142
15 CASI0009268 7753872 12.1595 20.177 4.142
15 WU_10.2_15_8297583 7774138 12.196 20.238 4.154
15 WU_10.2_15_8234827 7839836 12.2445 20.311 4.178
15 WU_10.2_15_8371768 7845378 12.2645 20.323 4.206
15 WU_10.2_15_8390601 7864277 12.3835 20.51 4.257
15 ASGA0068430 7895355 12.8335 21.278 4.389
15 WU_10.2_15_8453227 7926828 13.027 21.517 4.537
15 WU_10.2_15_8535898 8009455 13.601 22.417 4.785
15 ASGA0068435 8031355 13.6475 22.49 4.805
15 MARC0071478 8097542 13.6515 22.49 4.813
15 DRGA0014845 8122391 13.7425 22.624 4.861
15 ALGA0083606 8157196 13.8455 22.762 4.929
15 WU_10.2_15_8766731 8188482 13.8815 22.802 4.961
15 ASGA0094901 8191173 13.8815 22.802 4.961
15 H3GA0053313 8248538 14.09 23.063 5.117
15 15_8933458 8291413 14.092 23.067 5.117
15 ASGA0068444 8312962 14.253 23.274 5.232
15 WU_10.2_15_9162236 8319700 14.253 23.274 5.232
15 ALGA0083614 8408580 14.3295 23.399 5.26
15 ALGA0083615 8442611 14.3295 23.399 5.26
15 H3GA0043695 8467523 14.3295 23.399 5.26
15 INRA0048770 8530623 14.3315 23.403 5.26
15 ALGA0083622 8550878 14.336 23.412 5.26
15 H3GA0043696 8603754 14.338 23.412 5.264
15 ASGA0068453 8617423 14.36 23.456 5.264
15 DRGA0014857 8637914 14.368 23.472 5.264
15 ALGA0083628 8659709 14.376 23.484 5.268
15 ASGA0068456 8700835 14.376 23.484 5.268
15 ALGA0083638 8760407 14.376 23.484 5.268
15 MARC0023563 8812101 14.3845 23.501 5.268
15 WU_10.2_15_9619198 8859673 14.3945 23.517 5.272
15 ASGA0068459 8922680 14.4005 23.525 5.276
15 INRA0048780 9120966 14.741 23.919 5.563
15 H3GA0043709 9150979 14.741 23.919 5.563
15 DRGA0014868 9200641 14.741 23.919 5.563
15 MARC0034149 9214407 14.741 23.919 5.563
15 ALGA0083643 9232266 14.741 23.919 5.563
15 DRGA0014869 9255851 14.741 23.919 5.563
15 MARC0094549 9321338 14.741 23.919 5.563
15 ALGA0083649 9344541 14.741 23.919 5.563
15 ALGA0083651 9363305 14.741 23.919 5.563
15 ALGA0083652 9380802 14.743 23.919 5.567
15 ASGA0068470 9403097 14.743 23.919 5.567
15 DRGA0014872 9453708 14.743 23.919 5.567
15 INRA0048786 9475451 14.743 23.919 5.567
15 INRA0048790 9552455 14.745 23.919 5.571
15 DRGA0014877 9577898 14.745 23.919 5.571
15 WU_10.2_15_10424015 9590953 14.745 23.919 5.571
15 MARC0002573 9723768 14.7595 23.948 5.571
15 MARC0036828 9745389 14.7775 23.968 5.587
15 MARC0036831 9745614 14.7775 23.968 5.587
15 ALGA0124206 9746578 14.797 23.996 5.598
15 ALGA0103604 9791368 14.886 24.134 5.638
15 WU_10.2_15_10788723 9832606 14.886 24.134 5.638
15 WU_10.2_15_10711345 9850344 14.888 24.138 5.638
15 ALGA0083671 9960092 14.957 24.244 5.67
15 DRGA0014881 9992187 14.957 24.244 5.67
15 DRGA0014880 10005732 14.957 24.244 5.67
15 ASGA0068477 10023623 14.957 24.244 5.67
15 DRGA0014879 10050402 14.959 24.244 5.674
15 MARC0088864 10107446 14.975 24.26 5.69
15 MARC0021922 10146862 14.979 24.268 5.69
15 WU_10.2_15_11167494 10215364 14.989 24.276 5.702
15 WU_10.2_15_11231654 10279469 15.3085 24.773 5.844
15 ALGA0083675 10345692 15.5915 25.196 5.987
15 ALGA0083674 10414714 15.6115 25.228 5.995
15 ASGA0068481 10518551 15.743 25.452 6.034
15 AFFX-114997185 10627712 15.763 25.48 6.046
15 WU_10.2_15_11857174 10632990 15.769 25.488 6.05
15 MARC0023923 10762882 15.795 25.504 6.086
15 DRGA0014925 10769340 15.795 25.504 6.086
15 15_12259850 10889160 15.8255 25.537 6.114
15 WU_10.2_15_12320526 10949457 15.837 25.541 6.133
15 MARC0052224 10989696 15.863 25.573 6.153
15 MARC0018837 11006208 15.865 25.573 6.157
15 ALGA0118292 11021475 15.871 25.577 6.165
15 WU_10.2_15_12502566 11034312 15.935 25.654 6.216
15 WU_10.2_15_12597728 11138747 16.0035 25.739 6.268
15 ASGA0087108 11314068 16.051 25.807 6.295
15 CASI0006652 11351127 16.146 25.949 6.343
15 MARC0026044 11412229 16.15 25.953 6.347
15 ASGA0068602 11430188 16.1895 25.989 6.39
15 WU_10.2_15_13044907 11490954 16.314 26.183 6.445
15 ALGA0083873 11518391 16.314 26.183 6.445
15 WU_10.2_15_13169033 11559147 16.328 26.195 6.461
15 ASGA0068611 11602123 16.356 26.219 6.493
15 ASGA0068616 11669522 16.436 26.3 6.572
15 WU_10.2_15_13371153 11747564 16.492 26.369 6.615
15 WU_10.2_15_13544133 11837720 16.6345 26.563 6.706
15 MARC0077938 11942351 16.767 26.757 6.777
15 MARC0017049 11997973 16.769 26.761 6.777
15 DRGA0014932 12021045 16.779 26.765 6.793
15 ALGA0083897 12054053 16.781 26.769 6.793
15 ASGA0068627 12094123 16.856 26.895 6.817
15 DRGA0014937 12111042 16.858 26.895 6.821
15 ALGA0083901 12161234 16.86 26.899 6.821
15 WU_10.2_15_14106075 12164277 16.87 26.911 6.829
15 DRGA0014939 12206738 16.872 26.915 6.829
15 INRA0048834 12232560 16.938 26.996 6.88
15 ASGA0068629 12250207 16.948 27.016 6.88
15 ASGA0068630 12279647 17.0905 27.222 6.959
15 ASGA0068632 12296852 17.229 27.42 7.038
15 ASGA0068634 12318707 17.289 27.497 7.081
15 ALGA0083912 12395670 17.291 27.497 7.085
15 H3GA0043770 12415211 17.291 27.497 7.085
15 WU_10.2_15_14414167 12507655 17.295 27.505 7.085
15 ALGA0120106 12553011 17.305 27.525 7.085
15 ASGA0086299 12554518 17.309 27.533 7.085
15 WU_10.2_15_14695439 12588634 17.309 27.533 7.085
15 ALGA0113095 12609535 17.3455 27.598 7.093
15 ALGA0083923 12797501 17.3495 27.602 7.097
15 INRA0048844 12928072 17.436 27.739 7.133
15 ASGA0068651 13041182 17.4645 27.788 7.141
15 ALGA0083938 13062536 17.498 27.836 7.16
15 ASGA0068663 13222889 17.512 27.856 7.168
15 ASGA0068667 13255702 17.5625 27.949 7.176
15 ASGA0093353 13357619 17.5745 27.973 7.176
15 MARC0106607 13418201 17.6395 28.083 7.196
15 SIRI0000179 13446536 17.6775 28.151 7.204
15 ASGA0068670 13461175 17.7035 28.196 7.211
15 ASGA0068674 13515544 17.7035 28.196 7.211
15 WU_10.2_15_15741757 13570028 17.766 28.305 7.227
