chr snpid bp cM male_cM female_cM
12 WU_10.2_12_52167153 50212105 79.1 53.795 104.405
12 12_52249410 50287674 79.1 53.795 104.405
12 ALGA0103256 50306152 79.104 53.795 104.413
12 WU_10.2_12_52364981 50364744 79.253 53.928 104.578
12 MARC0036299 50398492 79.377 54.069 104.685
12 WU_10.2_12_52449935 50450127 79.381 54.077 104.685
12 WU_10.2_12_52529001 50529934 80.0175 54.777 105.258
12 WU_10.2_12_52560757 50561677 80.0215 54.777 105.266
12 DIAS0003012 50590837 80.038 54.801 105.275
12 WU_10.2_12_52646881 50647763 80.0545 54.834 105.275
12 ASGA0055015 50679544 80.0625 54.834 105.291
12 M1GA0016908 50693290 80.0625 54.834 105.291
12 H3GA0034675 50750340 80.0795 54.843 105.316
12 MARC0094795 50774381 80.0795 54.843 105.316
12 WU_10.2_12_52815643 50817385 80.0915 54.859 105.324
12 H3GA0034683 50865865 80.154 54.934 105.374
12 ASGA0055031 50913656 80.154 54.934 105.374
12 WU_10.2_12_52975483 50976969 80.154 54.934 105.374
12 ALGA0120076 51064712 80.166 54.95 105.382
12 WU_10.2_12_53083591 51084541 80.166 54.95 105.382
12 ALGA0108932 51161672 80.166 54.95 105.382
12 ASGA0088871 51214488 80.1825 54.983 105.382
12 ALGA0118253 51248940 80.187 54.992 105.382
12 WU_10.2_12_53433713 51338067 80.2035 55.017 105.39
12 WU_10.2_12_53457246 51361603 80.2035 55.017 105.39
12 WU_10.2_12_53535260 51439415 80.2075 55.017 105.398
12 WU_10.2_12_53565027 51469468 80.2405 55.066 105.415
12 WU_10.2_12_53715781 51663767 80.2445 55.074 105.415
12 ALGA0115749 51694113 80.2485 55.074 105.423
12 WU_10.2_12_53842377 51757248 80.286 55.099 105.473
12 WU_10.2_12_53826627 51773096 80.298 55.099 105.497
12 MARC0086017 51804662 80.3025 55.108 105.497
12 H3GA0056642 51852110 80.344 55.182 105.506
12 ASGA0096656 51930934 80.3605 55.215 105.506
12 WU_10.2_12_54019111 51950406 80.4055 55.223 105.588
12 WU_10.2_12_54040219 51971506 80.4055 55.223 105.588
12 ALGA0120796 51997436 80.418 55.24 105.596
12 WU_10.2_12_54106001 52037047 80.451 55.273 105.629
12 WU_10.2_12_54175353 52056390 80.476 55.306 105.646
12 WU_10.2_12_54193950 52075101 80.534 55.364 105.704
12 WU_10.2_12_54317583 52096685 80.571 55.397 105.745
12 ASGA0086721 52111960 80.575 55.397 105.753
12 WU_10.2_12_54279111 52159767 80.6085 55.439 105.778
12 WU_10.2_12_54447270 52230060 80.6085 55.439 105.778
12 WU_10.2_12_54485347 52252227 80.6495 55.488 105.811
12 WU_10.2_12_54511540 52296580 80.699 55.521 105.877
12 WU_10.2_12_54530737 52315775 80.7285 55.555 105.902
12 WU_10.2_12_54616485 52325966 80.7285 55.555 105.902
12 WU_10.2_12_54647534 52358073 80.7905 55.588 105.993
12 WU_10.2_12_54661497 52372035 80.7985 55.588 106.009
12 H3GA0034702 52402985 80.7985 55.588 106.009
12 WU_10.2_12_54723321 52416115 80.844 55.621 106.067
12 WU_10.2_12_54781192 52491337 80.9225 55.646 106.199
12 WU_10.2_3_139897907 52622697 81.0095 55.696 106.323
12 ALGA0066946 52680559 81.0795 55.712 106.447
12 WU_10.2_12_54939047 52720313 81.117 55.737 106.497
12 MARC0032271 52740133 81.171 55.779 106.563
12 WU_10.2_12_54979595 52772645 81.204 55.837 106.571
12 ASGA0099599 52822891 81.216 55.845 106.587
12 ASGA0055070 52891741 81.2455 55.862 106.629
12 WU_10.2_12_55255570 52918738 81.266 55.87 106.662
12 M1GA0016958 52961015 81.34 55.878 106.802
12 WU_10.2_12_55196726 52977600 81.556 56.086 107.026
12 WU_10.2_12_55166260 53008047 81.573 56.103 107.043
12 ASGA0055081 53038625 81.5935 56.128 107.059
12 WU_10.2_12_55359126 53051228 81.5935 56.128 107.059
12 WU_10.2_12_55363338 53055437 81.5935 56.128 107.059
12 WU_10.2_12_55450714 53085198 81.5935 56.128 107.059
12 WU_10.2_12_55503013 53137756 81.693 56.186 107.2
12 WU_10.2_12_55535827 53169477 81.697 56.186 107.208
12 12_55554787 53188415 81.697 56.186 107.208
12 ASGA0102838 53209427 81.7055 56.186 107.225
12 ALGA0066969 53235714 81.718 56.186 107.25
12 WU_10.2_12_55748914 53273240 81.722 56.186 107.258
12 WU_10.2_12_55815693 53340648 81.83 56.294 107.366
12 ASGA0055092 53364202 81.9295 56.402 107.457
12 WU_10.2_12_55860988 53385772 81.975 56.435 107.515
12 MARC0073387 53431596 81.975 56.435 107.515
12 ALGA0066985 53588220 82.0825 56.518 107.647
12 ALGA0066986 53618162 82.1955 56.685 107.706
12 WU_10.2_12_56102635 53626771 82.2325 56.718 107.747
12 H3GA0034753 53635860 82.2325 56.718 107.747
12 MARC0074335 53707092 82.249 56.734 107.764
12 ALGA0067003 53747560 82.2865 56.751 107.822
12 WU_10.2_12_56440337 53766693 82.3195 56.751 107.888
12 WU_10.2_12_56524016 53773836 82.3485 56.809 107.888
12 WU_10.2_12_56535757 53787942 82.4195 56.901 107.938
12 ASGA0092392 53806610 82.548 57.009 108.087
12 MARC0023716 53869445 82.8855 57.218 108.553
12 ALGA0103245 53870191 82.8855 57.218 108.553
12 M1GA0017015 53913684 83.211 57.428 108.994
12 WU_10.2_12_56711591 53959684 83.4485 57.596 109.301
12 M1GA0016997 53984114 83.7315 57.763 109.7
12 ASGA0055169 54016485 84.112 58.133 110.091
12 ALGA0067057 54033307 84.125 58.142 110.108
12 H3GA0034813 54111864 84.2165 58.209 110.224
12 WU_10.2_12_56841384 54126946 84.2165 58.209 110.224
12 DRGA0011818 54181151 84.333 58.293 110.373
12 H3GA0034838 54203411 84.387 58.343 110.431
12 M1GA0017055 54215585 84.4995 58.418 110.581
12 WU_10.2_12_57070150 54255119 84.558 58.502 110.614
12 ALGA0104820 54264915 84.5665 58.519 110.614
12 H3GA0055524 54307554 84.5705 58.527 110.614
12 WU_10.2_12_56918602 54348759 84.616 58.569 110.663
12 MARC0022741 54390066 84.666 58.611 110.721
12 WU_10.2_12_57207293 54406034 84.666 58.611 110.721
12 WU_10.2_12_57235618 54434349 84.666 58.611 110.721
12 WU_10.2_12_57347598 54589674 84.888 58.897 110.879
12 WU_10.2_12_57360470 54602542 84.9295 58.922 110.937
12 ASGA0094812 54636110 85.0835 58.989 111.178
12 DIAS0002847 54653333 85.117 59.023 111.211
12 WU_10.2_12_57429344 54671149 85.1835 59.073 111.294
12 CASI0008458 54708217 85.561 59.578 111.544
12 WU_10.2_12_57504420 54746697 85.954 59.982 111.926
12 WU_10.2_12_57536583 54778859 86.5845 60.691 112.478
12 WU_10.2_12_57636386 54832473 86.6805 60.825 112.536
12 WU_10.2_12_57684755 54936914 86.865 61.019 112.711
12 WU_10.2_12_57775576 54944344 86.9565 61.128 112.785
12 WU_10.2_12_57752831 55009055 87.17 61.346 112.994
12 ASGA0055217 55024725 87.174 61.346 113.002
12 DIAS0000860 55073130 87.241 61.422 113.06
12 ASGA0055225 55093697 87.27 61.447 113.093
12 ALGA0067099 55120479 87.274 61.455 113.093
12 WU_10.2_12_58006745 55252916 87.274 61.455 113.093
12 WU_10.2_12_58208199 55276033 87.2825 61.455 113.11
12 WU_10.2_12_58185803 55298426 87.3365 61.497 113.176
12 WU_10.2_12_58151795 55332425 87.4285 61.606 113.251
12 DIAS0000861 55351879 87.4625 61.665 113.26
12 H3GA0034902 55431698 87.5085 61.749 113.268
12 ASGA0055256 55475542 87.592 61.833 113.351
12 WU_10.2_12_55417054 55560501 87.7095 61.943 113.476
12 WU_10.2_12_58409370 55575043 87.7095 61.943 113.476
12 WU_10.2_12_58365515 55618485 87.7805 62.01 113.551
12 MARC0017000 55636692 87.898 62.12 113.676
12 WU_10.2_12_58456332 55652735 87.936 62.162 113.71
12 WU_10.2_12_58284092 55662118 87.9735 62.204 113.743
12 WU_10.2_12_58288239 55666265 88.028 62.28 113.776
12 WU_10.2_12_58492767 55687316 88.0745 62.314 113.835
12 WU_10.2_12_58343881 55737145 88.332 62.653 114.011
12 WU_10.2_12_58678276 55782119 88.5045 62.923 114.086
12 WU_10.2_12_58657417 55803416 88.552 62.984 114.12
12 MARC0017535 55856414 88.577 62.992 114.162
12 WU_10.2_12_58568779 55891139 88.6195 63.036 114.203
12 MARC0030450 55931714 88.6325 63.036 114.229
12 WU_10.2_12_58815246 55941334 88.649 63.044 114.254
12 WU_10.2_12_58860439 55986460 88.799 63.227 114.371
12 ALGA0116520 56028096 88.833 63.253 114.413
12 MARC0009817 56062951 88.8755 63.296 114.455
12 MARC0039964 56124655 88.9055 63.322 114.489
12 WU_10.2_12_59012531 56161321 88.948 63.357 114.539
12 WU_10.2_12_59076125 56197642 88.952 63.365 114.539
12 WU_10.2_12_59138046 56240724 88.961 63.374 114.548
12 M1GA0017106 56285163 88.961 63.374 114.548
12 H3GA0034916 56324680 89.012 63.409 114.615
12 WU_10.2_12_59269858 56380511 89.067 63.452 114.682
12 WU_10.2_12_59362698 56469341 89.349 63.696 115.002
12 ASGA0035681 56494112 89.3995 63.713 115.086
12 ALGA0044111 56514694 89.8485 64.079 115.618
12 M1GA0010698 56536142 90.4295 64.453 116.406
12 ASGA0099886 56586773 90.796 64.671 116.921
12 WU_10.2_12_59774667 56658111 90.8645 64.723 117.006
12 WU_10.2_12_59724115 56696126 91.233 64.933 117.533
12 ASGA0096092 56735387 91.618 65.355 117.881
12 WU_10.2_12_59619301 56814317 92.051 65.739 118.363
12 ASGA0055316 56853015 92.216 65.863 118.569
12 H3GA0034945 56869918 92.487 66.104 118.87
12 WU_10.2_12_59543325 56889946 92.4955 66.104 118.887
12 MARC0094338 56959881 92.7065 66.345 119.068
12 MARC0048623 57003557 92.833 66.434 119.232
12 ALGA0102886 57060550 93.1895 66.818 119.561
12 ALGA0102451 57132699 93.5945 67.349 119.84
12 ASGA0099340 57170988 93.6165 67.393 119.84
12 DRGA0017431 57258583 93.6565 67.438 119.875
12 ALGA0119620 57308718 93.807 67.635 119.979
12 ASGA0099848 57345389 93.829 67.653 120.005
12 MARC0044276 57350684 93.829 67.653 120.005
12 MARC0113118 57365006 93.8425 67.662 120.023
12 MARC0015264 57386276 93.9045 67.734 120.075
12 ASGA0104770 57456741 94.0355 67.961 120.11
12 ASGA0098229 57522622 94.225 68.279 120.171
12 ASGA0101283 57528060 94.2295 68.288 120.171
12 ASGA0099923 57560074 94.419 68.579 120.259
12 M1GA0017119 57630692 94.7335 69.04 120.427
12 H3GA0034987 57706319 94.7375 69.04 120.435
12 M1GA0017170 57764220 94.7555 69.058 120.453
12 ALGA0067220 57806705 94.7645 69.067 120.462
12 M1GA0026329 57885889 94.791 69.085 120.497
12 WU_10.2_12_60830299 57908988 94.791 69.085 120.497
12 ALGA0103023 57959396 94.805 69.095 120.515
12 ALGA0105401 57991224 94.881 69.159 120.603
12 ASGA0101610 58026678 94.89 69.159 120.621
12 ASGA0101748 58039878 94.913 69.196 120.63
12 WU_10.2_12_61383876 58064277 94.9175 69.205 120.63
12 ASGA0100497 58107880 94.9355 69.223 120.648
12 WU_10.2_12_61274627 58129855 94.995 69.325 120.665
12 ALGA0109745 58162725 95.0765 69.417 120.736
12 WU_10.2_12_61317427 58172737 95.1075 69.435 120.78
12 ALGA0111965 58270827 95.2355 69.566 120.905
12 WU_10.2_12_61481242 58284987 95.35 69.724 120.976
12 ALGA0117175 58328846 95.355 69.734 120.976
12 MARC0041604 58332616 95.4045 69.771 121.038
12 MARC0050410 58378528 95.418 69.789 121.047
12 H3GA0053280 58491377 95.491 69.873 121.109
12 MARC0067100 58545822 95.5145 69.911 121.118
12 H3GA0055643 58754748 95.574 69.958 121.19
12 WU_10.2_12_61987600 58802862 95.5965 69.967 121.226
12 H3GA0053278 58840457 95.642 70.004 121.28
12 ASGA0082284 58840734 95.647 70.014 121.28
12 DIAS0002957 58891818 95.7165 70.108 121.325
12 WU_10.2_12_61881858 58908150 95.848 70.213 121.483
12 MARC0062541 59021245 95.9135 70.298 121.529
12 DIAS0001372 59042939 95.9515 70.336 121.567
12 ALGA0067238 59116671 95.956 70.336 121.576
12 H3GA0035045 59136124 95.975 70.355 121.595
12 H3GA0035061 59267398 96.0925 70.459 121.726
12 H3GA0035082 59320767 96.1775 70.507 121.848
12 ALGA0067281 59360809 96.197 70.517 121.877
12 H3GA0035071 59392739 96.197 70.517 121.877
12 ALGA0104388 59677731 96.4815 70.678 122.285
12 12_62758000 59850669 96.547 70.709 122.385
12 MARC0005536 59868397 96.562 70.709 122.415
12 WU_10.2_12_62638523 59907221 96.592 70.719 122.465
12 MARC0002558 59945246 96.7245 70.773 122.676
12 ALGA0107813 60239464 97.068 70.926 123.21
12 ALGA0105491 60244776 97.1375 70.984 123.291
12 ASGA0093756 60317715 97.184 70.995 123.373
12 ASGA0101684 60352653 97.253 71.069 123.437
12 WU_10.2_12_63152544 60834034 97.3985 71.21 123.587
12 ALGA0067326 60860104 97.406 71.225 123.587
12 WU_10.2_12_63211419 60886240 97.4385 71.24 123.637
12 ASGA0055477 60925991 97.4385 71.24 123.637
12 ALGA0067317 60999657 97.449 71.261 123.637
12 WU_10.2_12_63030034 61028475 97.449 71.261 123.637
13 WU_10.2_13_3941 244235 0 0 0
13 WU_10.2_13_5228 245522 0 0 0
13 WU_10.2_13_5566 245860 0.0175 0.035 0
13 WU_10.2_13_9452 249746 0.046 0.035 0.057
13 WU_10.2_13_41007 281299 0.12 0.146 0.094
13 WU_10.2_13_56017 296016 0.129 0.164 0.094
13 MARC0027780 328864 0.236 0.378 0.094
13 ASGA0097138 359263 0.4495 0.793 0.106
13 ALGA0067341 402882 0.566 0.976 0.156
13 ASGA0055527 427797 0.6665 1.154 0.179
13 WU_10.2_13_303690 490273 0.7565 1.3 0.213
13 WU_10.2_13_331127 519645 0.7565 1.3 0.213
13 WU_10.2_13_377999 566517 0.8785 1.534 0.223
13 INRA0039280 590658 0.9355 1.648 0.223
13 ASGA0055532 615085 1.1375 1.979 0.296
13 WU_10.2_13_589399 809263 1.452 2.515 0.389
13 DRGA0011839 824815 1.543 2.635 0.451
13 DRGA0011840 850191 1.543 2.635 0.451
13 DIAS0004423 908303 1.6265 2.792 0.461
13 MARC0018128 935618 1.636 2.811 0.461
13 WU_10.2_13_739801 960965 1.6745 2.85 0.499
13 DRGA0011845 985827 1.753 2.958 0.548
13 ASGA0055555 1006239 1.884 3.143 0.625
13 MARC0033668 1021937 1.884 3.143 0.625
13 WU_10.2_13_828637 1049781 1.999 3.288 0.71
13 WU_10.2_13_1001086 1261353 2.2205 3.675 0.766
13 H3GA0035161 1307502 2.2345 3.675 0.794
13 ASGA0055572 1323603 2.2875 3.771 0.804
13 WU_10.2_13_909393 1338323 2.2875 3.771 0.804
13 H3GA0035163 1365093 2.3065 3.809 0.804
13 WU_10.2_13_1058384 1400751 2.3115 3.819 0.804
13 ALGA0067395 1417981 2.344 3.866 0.822
13 WU_10.2_13_1093949 1436654 2.344 3.866 0.822
13 ALGA0067404 1454792 2.363 3.876 0.85
13 ALGA0067405 1495185 2.363 3.876 0.85
13 WU_10.2_13_1165189 1507812 2.41 3.942 0.878
13 WU_10.2_13_1188389 1531020 2.41 3.942 0.878
13 WU_10.2_13_1231515 1574075 2.541 4.159 0.923
13 WU_10.2_13_1302594 1644984 2.653 4.282 1.024
13 WU_10.2_13_1356947 1698250 2.7745 4.461 1.088
13 WU_10.2_13_1395626 1738107 2.8965 4.678 1.115
13 WU_10.2_13_1421566 1764034 3.0835 4.961 1.206
13 DIAS0003654 1813870 3.3075 5.253 1.362
13 WU_10.2_13_1496787 1839291 3.5955 5.602 1.589
13 ALGA0067411 1869555 3.5955 5.602 1.589
13 INRA0039368 1927404 3.6 5.611 1.589
13 WU_10.2_13_1679516 1935884 3.6 5.611 1.589
13 WU_10.2_13_1627603 1967845 3.614 5.63 1.598
13 ASGA0055591 2001554 3.6315 5.639 1.624
13 WU_10.2_13_1767835 2022537 3.6315 5.639 1.624
13 ALGA0067420 2031238 3.6315 5.639 1.624
13 ALGA0067422 2058802 3.636 5.639 1.633
13 ALGA0067424 2076812 3.7005 5.696 1.705
13 MARC0013154 2103331 3.7005 5.696 1.705
13 ASGA0055602 2175045 3.7005 5.696 1.705
13 H3GA0035177 2192310 3.705 5.705 1.705
13 DRGA0011859 2256745 3.845 5.808 1.882
13 ALGA0067434 2281546 3.969 5.958 1.98
13 ALGA0067436 2304576 4.1915 6.164 2.219
13 WU_10.2_13_2036478 2317530 4.1915 6.164 2.219
13 ASGA0083465 2375394 4.6505 6.539 2.762
13 WU_10.2_13_2460810 2533859 5.6375 7.756 3.519
13 WU_10.2_13_2544544 2617556 5.8645 7.971 3.758
13 ASGA0055619 2670592 5.882 7.98 3.784
13 13_2613710 2687406 5.882 7.98 3.784
13 ALGA0102818 2712415 5.8905 7.98 3.801
13 ALGA0067450 2749315 6.056 8.154 3.958
13 WU_10.2_13_2699695 2773765 6.1135 8.199 4.028
13 WU_10.2_13_2800708 2850209 6.2815 8.414 4.149
13 H3GA0035194 2883768 6.6195 8.881 4.358
13 M1GA0017351 2923521 6.6195 8.881 4.358
13 WU_10.2_13_3097158 2948004 6.6195 8.881 4.358
13 ASGA0055638 3021835 6.6195 8.881 4.358
13 WU_10.2_13_3211166 3061949 6.6195 8.881 4.358
13 MARC0005886 3072995 6.6195 8.881 4.358
13 ALGA0067468 3110838 6.6195 8.881 4.358
13 ALGA0067470 3122984 6.6195 8.881 4.358
13 ALGA0067487 3139083 6.6195 8.881 4.358
13 MARC0021482 3156399 6.6505 8.908 4.393
13 WU_10.2_13_3310140 3174384 6.733 8.97 4.496
13 WU_10.2_13_3394306 3227645 6.847 9.086 4.608
13 ASGA0055658 3265906 6.939 9.158 4.72
13 H3GA0035220 3286773 6.9645 9.175 4.754
13 ALGA0067501 3303385 6.969 9.175 4.763
13 WU_10.2_13_3511392 3320965 7.114 9.336 4.892
13 ALGA0067515 3338185 7.114 9.336 4.892
13 ASGA0055676 3364228 7.114 9.336 4.892
13 ALGA0067527 3403128 7.1405 9.389 4.892
13 ALGA0067532 3424024 7.2015 9.46 4.943
13 ALGA0067548 3454192 7.232 9.478 4.986
13 ASGA0055704 3489618 7.245 9.487 5.003
13 ASGA0055716 3537509 7.3095 9.522 5.097
13 CASI0005935 3546365 7.353 9.549 5.157
13 ALGA0067557 3564007 7.4135 9.593 5.234
13 ALGA0067554 3591442 7.492 9.647 5.337
13 MARC0075698 3608413 7.5955 9.7 5.491
13 WU_10.2_13_3817288 3630295 7.6475 9.744 5.551
13 WU_10.2_13_3842462 3655526 7.6695 9.762 5.577
13 ASGA0090298 3675933 7.709 9.798 5.62
13 ASGA0083287 3681442 7.713 9.798 5.628
13 ASGA0090538 3708632 7.928 10.082 5.774
13 WU_10.2_13_3942836 3756172 7.972 10.145 5.799
13 ASGA0103240 3795810 8.042 10.233 5.851
13 WU_10.2_13_4011722 3807784 8.1905 10.402 5.979
13 ALGA0119164 3837241 8.225 10.42 6.03
13 WU_10.2_13_4138315 3879202 8.3825 10.598 6.167
13 WU_10.2_13_4162557 3903364 8.387 10.607 6.167
13 ASGA0101210 3910860 8.4175 10.642 6.193
13 ALGA0110783 3949417 8.5625 10.847 6.278
13 WU_10.2_13_4232660 3973529 8.611 10.909 6.313
13 13_4259515 4000368 8.646 10.971 6.321
13 ASGA0091681 4029229 8.646 10.971 6.321
13 WU_10.2_13_4305631 4046814 8.6505 10.98 6.321
13 ASGA0083630 4065640 8.717 11.104 6.33
13 WU_10.2_13_4344238 4085599 8.783 11.211 6.355
13 MARC0085925 4127206 8.8265 11.264 6.389
13 WU_10.2_13_4461809 4153039 8.919 11.397 6.441
13 WU_10.2_13_4495581 4186715 8.963 11.451 6.475
13 13_4518042 4209187 9.076 11.575 6.577
13 ASGA0088773 4228022 9.076 11.575 6.577
13 WU_10.2_13_4556795 4244209 9.2555 11.815 6.696
13 MARC0015921 4263277 9.2905 11.851 6.73
13 ALGA0111439 4289332 9.325 11.877 6.773
13 WU_10.2_13_4651158 4298645 9.325 11.877 6.773
13 WU_10.2_13_4618359 4324601 9.3335 11.877 6.79
13 WU_10.2_13_4720045 4374163 9.3465 11.886 6.807
13 WU_10.2_13_4756806 4426927 9.456 12.037 6.875
13 WU_10.2_13_4802674 4472340 9.4645 12.037 6.892
13 MARC0088190 4548151 9.473 12.037 6.909
13 INRA0039425 4577294 9.5205 12.064 6.977
13 WU_10.2_13_4989430 4637996 9.525 12.073 6.977
13 ASGA0055725 4650280 9.5465 12.099 6.994
13 WU_10.2_13_5074753 4699645 9.5505 12.099 7.002
13 INRA0039430 4711430 9.6465 12.206 7.087
13 ASGA0055734 4818191 9.799 12.366 7.232
13 ASGA0055736 4836684 10.025 12.588 7.462
13 MARC0073399 4873565 10.025 12.588 7.462
13 WU_10.2_13_5526880 4943874 10.046 12.588 7.504
13 WU_10.2_13_5509348 4961404 10.154 12.668 7.64
13 WU_10.2_13_5486113 4984641 10.154 12.668 7.64
13 ALGA0101549 5004229 10.201 12.685 7.717
13 WU_10.2_13_5734425 5032974 10.417 12.836 7.998
13 H3GA0035282 5047886 10.924 13.407 8.441
13 MARC0089449 5107902 11.0875 13.496 8.679
13 ASGA0055766 5218268 11.4195 13.802 9.037
13 ALGA0067596 5229389 11.484 13.854 9.114
13 WU_10.2_13_5982176 5278890 11.565 13.915 9.215
13 ALGA0067602 5297429 11.6165 13.924 9.309
13 WU_10.2_13_6093318 5388425 11.9315 14.282 9.581
13 WU_10.2_13_6181341 5422173 11.9485 14.282 9.615
13 ALGA0067617 5454767 12.132 14.437 9.827
13 WU_10.2_13_6341087 5522815 12.38 14.747 10.013
13 ASGA0055775 5553462 12.3925 14.755 10.03
13 M1GA0017364 5650800 12.5845 14.893 10.276
13 ALGA0067647 5691624 12.6915 15.048 10.335
13 INRA0039437 5705989 12.811 15.202 10.42
13 WU_10.2_13_6625726 5749234 12.905 15.323 10.487
13 ALGA0067654 5867532 12.999 15.443 10.555
13 DRGA0011909 5882139 13.0635 15.538 10.589
13 ALGA0067658 5936636 13.187 15.667 10.707
13 ALGA0067662 5948537 13.187 15.667 10.707
13 ALGA0067664 5982580 13.187 15.667 10.707
13 ASGA0055780 6014822 13.285 15.761 10.809
13 MARC0054740 6042576 13.3445 15.83 10.859
13 ALGA0067679 6074700 13.3615 15.847 10.876
13 ALGA0067685 6101419 13.3615 15.847 10.876
13 WU_10.2_13_7000275 6122973 13.3745 15.873 10.876
13 WU_10.2_13_7082750 6155276 13.396 15.899 10.893
13 ALGA0067687 6164280 13.396 15.899 10.893
13 ALGA0067709 6211138 13.4345 15.967 10.902
13 WU_10.2_13_7160442 6227084 13.4385 15.967 10.91
13 ALGA0067692 6241788 13.464 16.01 10.918
13 ALGA0107329 6242917 13.503 16.045 10.961
13 ASGA0055795 6261045 13.52 16.062 10.978
13 H3GA0035309 6273420 13.6525 16.251 11.054
13 MARC0101878 6337677 13.725 16.363 11.087
13 WU_10.2_8_6858870 6368392 13.7465 16.397 11.096
13 WU_10.2_13_7359785 6396184 13.7765 16.432 11.121
13 WU_10.2_13_7382991 6451425 13.87 16.526 11.214
13 WU_10.2_13_7429876 6472969 13.9045 16.586 11.223
13 ASGA0084926 6519716 14.02 16.741 11.299
13 ALGA0114264 6548446 14.0585 16.767 11.35
13 WU_10.2_13_7560183 6602087 14.084 16.81 11.358
13 WU_10.2_13_7578704 6620581 14.1015 16.836 11.367
13 WU_10.2_13_7626645 6683382 14.1395 16.896 11.383
13 MARC0037054 6707282 14.1735 16.913 11.434
13 WU_10.2_13_7668608 6718277 14.1865 16.93 11.443
13 ASGA0055807 6767362 14.1865 16.93 11.443
13 WU_10.2_13_7712902 6781043 14.271 16.973 11.569
13 MARC0040176 6814786 14.271 16.973 11.569
13 ALGA0067729 6825056 14.2755 16.973 11.578
13 WU_10.2_13_7783622 6843285 14.3095 17.016 11.603
13 ASGA0055804 6858369 14.3565 17.042 11.671
13 MARC0002880 6897718 14.3605 17.042 11.679
13 WU_10.2_13_7954310 6975175 14.5265 17.171 11.882
13 WU_10.2_13_7891776 6983970 14.535 17.188 11.882
13 WU_10.2_13_7895696 6988258 14.535 17.188 11.882
13 ASGA0092961 6999595 14.671 17.282 12.06
13 MARC0001385 7027943 14.7095 17.291 12.128
13 WU_10.2_13_8003571 7050168 14.7225 17.3 12.145
13 WU_10.2_13_8049648 7096238 14.816 17.386 12.246
13 WU_10.2_13_8078526 7125116 14.816 17.386 12.246
13 H3GA0035335 7144200 14.82 17.386 12.254
13 ALGA0067734 7174843 14.82 17.386 12.254
13 WU_10.2_13_8142853 7197658 14.82 17.386 12.254
13 ALGA0067739 7206950 14.833 17.386 12.28
13 WU_10.2_13_8197050 7243085 14.8625 17.42 12.305
13 ALGA0067742 7257091 14.867 17.42 12.314
13 WU_10.2_13_8221801 7267779 14.923 17.532 12.314
13 WU_10.2_13_8269005 7269418 15.017 17.695 12.339
13 WU_10.2_13_8363589 7358898 15.2595 17.85 12.669
13 WU_10.2_13_8329572 7380341 15.2595 17.85 12.669
